anime_id,mal_id,title,title_english,title_japanese,type,source,genres,tags
20992,28891,Haikyuu!! 2,Haikyu!! 2,ハイキュー!! 2,TV,MANGA,"Comedy, Drama, Sports","Volleyball, School Club, Shounen, Primarily Male Cast, Male Protagonist, School"
20993,28927,Owari no Seraph: Nagoya Kessen-hen,Seraph of the End: Battle in Nagoya,終わりのセラフ  名古屋決戦編,TV,MANGA,"Drama, Supernatural, Action","Vampire, Post-Apocalyptic, War, Shounen"
20994,28907,Gate: Jieitai Kanochi nite, Kaku Tatakaeri,Gate,GATE(ゲート) 自衛隊 彼の地にて、斯く戦えり,TV,LIGHT_NOVEL,"Action, Adventure, Fantasy"
20995,28979,To Love-Ru Darkness 2nd,To Love Ru Darkness 2nd,To LOVEる -とらぶる- ダークネス2nd,TV,MANGA,"Comedy, Ecchi, Romance, Sci-Fi","Harem, School, Nudity"
20996,28977,Gintama°,None,銀魂°,TV,MANGA,"Action, Comedy, Sci-Fi, Drama","Parody, Shounen, Samurai, Historical, Anachronism, Body Swapping, Male Protagonist, Meta"
20997,28999,Charlotte,None,Charlotte(シャーロット),TV,ORIGINAL,"Drama, Supernatural","Super Power, Time Manipulation, Tragedy, School, Amnesia, Urban Fantasy, Body Swapping, Male Protagonist, Drugs, Memory Manipulation, Yandere, Slapstick, Idol"
20998,29035,Robot Girls Z Plus,None,ロボットガールズＺプラス,ONA,ORIGINAL,Comedy,"Parody, Primarily Female Cast, Super Robot, Crossover, Cute Girls Doing Cute Things"
21000,29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2-sure-me,I Can't Understand What My Husband is Saying 2nd Thread,旦那が何を言っているかわからない件2スレ目,TV_SHORT,MANGA,"Comedy, Slice of Life","Otaku Culture, 4-koma, Episodic, Seinen, Primarily Adult Cast"
21001,28669,Go! Princess Precure,None,Go!プリンセスプリキュア,TV,ORIGINAL,"Fantasy, Mahou Shoujo","Magic, Henshin, School, Primarily Female Cast, Superhero, Female Protagonist, Episodic, Kids, Primarily Child Cast"
21002,27387,Under The Dog,None,None,OVA,ORIGINAL,"Action, Sci-Fi, Thriller","Military, Guns, Tragedy, Female Protagonist"
21003,27887,Yama no Susume 2 Specials,Encouragement of Climb Season 2 Specials,ヤマノススメ セカンドシーズン 2,SPECIAL,MANGA,"Slice of Life, Comedy","Iyashikei, Female Protagonist, Primarily Female Cast, Outdoor, Cute Girls Doing Cute Things"
21004,28869,Kaitou Joker 2,JOKER 2,怪盗ジョーカー2,TV,MANGA,"Adventure, Mystery",Shounen
21005,29093,Grisaia no Meikyuu,The Labyrinth of Grisaia,グリザイアの迷宮,SPECIAL,VISUAL_NOVEL,"Drama, Romance","Harem, Tragedy, School"
21006,29095,Grisaia no Rakuen,The Eden of Grisaia,グリザイアの楽園,TV,VISUAL_NOVEL,"Action, Drama, Romance","Harem, Military, School"
21007,28299,Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,None,オオカミ少女と黒王子「疑心暗鬼 -Happening kiss-」 ,OVA,MANGA,Comedy,"School, Shoujo"
21008,28957,Mushishi: Suzu no Shizuku,MUSHI-SHI: Suzu no Shizuku,蟲師 鈴の雫,MOVIE,MANGA,"Adventure, Slice of Life, Supernatural, Mystery, Fantasy","Historical, Demons, Rural, Male Protagonist, Seinen, Youkai"
21009,29163,Sore ga Seiyuu!,Seiyu's Life!,それが声優！,TV,MANGA,Comedy,"Work, Cute Girls Doing Cute Things, Acting"
21010,29101,Grisaia no Kajitsu: Grisaia no Tokuten,The Fruit of Grisaia: Grisaia no Tokuten,グリザイアの果実 グリザイアの特典,SPECIAL,VISUAL_NOVEL,"Ecchi, Romance","Harem, Seinen, Nudity"
21011,25567,DRAMAtical Murder OVA: Data_xx_Transitory,None,ドラマティカル マーダー OVA「Data_xx_Transitory」,OVA,None,"Action, Psychological, Sci-Fi","Boys' Love, Gore, Male Protagonist, Robots, Primarily Adult Cast, Primarily Male Cast"
21013,25897,Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Makuai Drama,None,ラブライブ School idol project！μ's→NEXT LoveLive！2014～ENDLESS PARADE～幕間ドラマ,SPECIAL,None,,Idol
21014,23399,Minami no Shima no Dera-chan,None,南の島のデラちゃん,SPECIAL,ORIGINAL,"Comedy, Slice of Life","Foreign, Animals"
21015,23835,Moonrakers,None,ムーンレイカーズ,ONA,MANGA,Sci-Fi,Space
21016,25883,Taisei Kensetsu: Vietnam Noi Bai Kuukou,None,大成建設テレビCM「ベトナム・ノイバイ空港」篇,SPECIAL,OTHER,Drama,Advertisement
21017,21041,Follow Me,None,None,MUSIC,None,"Drama, Music",
21018,29589,Denpa Kyoushi,Ultimate Otaku Teacher,電波教師,TV,MANGA,"Comedy, Romance","School, Shounen, Harem"
21019,21663,Last Orders,None,None,SPECIAL,None,"Action, Sci-Fi","Swordplay, Cyberpunk"
21020,27737,Battle Spirits: Burning Soul,None,バトルスピリッツ烈火魂,TV,OTHER,,"Card Battle, Kids"
21021,21997,Duel Masters Victory V,None,デュエル・マスターズ ビクトリーV,TV_SHORT,ORIGINAL,"Action, Adventure, Comedy","Card Battle, Shounen"
21022,21999,Duel Masters Victory V3,None,デュエル・マスターズ ビクトリーV3,TV_SHORT,ORIGINAL,"Action, Adventure, Comedy","Card Battle, Shounen"
21023,23409,Duel Masters VS,None,デュエル・マスターズ VS,TV,OTHER,"Action, Adventure, Comedy","Card Battle, Shounen"
21024,29687,Duel Masters VSR,None,デュエル・マスターズVSR,TV,OTHER,"Action, Adventure, Comedy","Card Battle, Shounen"
21025,29643,6HP(Six Hearts Princess),None,6HP(シックスハートプリンセス),SPECIAL,ORIGINAL,Mahou Shoujo,"Full CGI, Magic"
21026,28961,Idol☆Sister,Idol☆Sister,アイドル☆シスター,OVA,MANGA,Hentai,"Idol, Harem"
21027,29714,Narudoma,None,ナルどマ,TV_SHORT,MANGA,Comedy,Boys' Love
21028,29722,Eikoku Ikke, Nihon o Taberu,Sushi and Beyond,英国一家、日本を食べる,TV,OTHER,"Comedy, Slice of Life"
21029,28313,Kanojo wa Dare to demo Sex Suru.,None,彼女は誰とでもセックスする。,OVA,VISUAL_NOVEL,Hentai,"Netorase, Large Breasts, Nakadashi, Public Sex, Fellatio, Ahegao, School, Facial, Tekoki, Sex Toys, Anal Sex"
21030,28309,Oni Chichi 2: Harvest,None,鬼父2 -harvest-,OVA,VISUAL_NOVEL,Hentai,
21031,29758,Taboo Tattoo,None,タブー・タトゥー,TV,MANGA,"Action, Comedy, Ecchi","Male Protagonist, Super Power, Martial Arts"
21032,29756,Sinbad: Sora Tobu Hime to Himitsu no Shima,Sindbad: The Flying Princess and the Secret Island,シンドバッド 空とぶ姫と秘密の島,MOVIE,ORIGINAL,"Adventure, Drama",Classic Literature
21033,29785,Jitsu wa Watashi wa,Actually, I Am,実は私は,TV,MANGA,"Comedy, Fantasy, Romance"
21034,29787,Gochuumon wa Usagi Desu ka??,Is the Order a Rabbit??,ご注文はうさぎですか？？,TV,MANGA,"Comedy, Slice of Life","Cute Girls Doing Cute Things, 4-koma, Female Protagonist, Work, Primarily Female Cast, Iyashikei, Seinen"
21035,29825,Onnanoko tte.,None,女の子って。,TV_SHORT,MANGA,Slice of Life,Shoujo
21036,23475,Saimin Jutsu Zero Special,None,催眠術ZERO,SPECIAL,None,Hentai,
21037,29846,Omakase Mamitasu,None,おまかせマミタス,TV_SHORT,OTHER,,Kids
21038,29854,Ushio to Tora,Ushio and Tora,うしおととら,TV,MANGA,"Action, Comedy, Drama, Supernatural, Adventure","Demons, Shounen, Tragedy"
21039,28069,Shigatsu wa Kimi no Uso: Moments,Your Lie in April: Moments,四月は君の嘘 MOMENTS,OVA,ORIGINAL,,"Male Protagonist, Primarily Child Cast"
21040,28929,Vampire Holmes,None,VAMPIRE HOLMES（ヴァンパイアホームズ）,TV_SHORT,VIDEO_GAME,"Mystery, Supernatural","Vampire, Full CGI"
21041,24973,Bokura wa Minna Kawaisou: Shiro-san to Ore,The Kawai Complex Guide to Manors and Hostel Behavior: Shiro-san and I,僕らはみんな河合荘 映像特典,SPECIAL,None,Comedy,
21042,25907,Glass no Hana to Kowasu Sekai,Garakowa -Restore the World-,ガラスの花と壊す世界,MOVIE,ORIGINAL,Sci-Fi,"Primarily Female Cast, Artificial Intelligence, Post-Apocalyptic, Amnesia, Female Protagonist"
21043,29893,Aria The Avvenire,None,ARIA The AVVENIRE,SPECIAL,MANGA,"Fantasy, Slice of Life, Sci-Fi","Iyashikei, Work, Primarily Female Cast, Female Protagonist"
21044,29941,Million Doll,None,ミリオンドール,TV_SHORT,MANGA,,"Idol, Otaku Culture"
21045,29976,Dance with Devils,None,ダンス ウィズ デビルス,TV,ORIGINAL,"Romance, Supernatural","Demons, Shoujo, Musical, Reverse Harem, Female Protagonist"
21047,22503,Washimo,None,わしも,TV_SHORT,None,"Comedy, Slice of Life","Kids, School"
21048,29099,Washimo 2,None,わしも 2,TV_SHORT,None,"Comedy, Slice of Life","Kids, School"
21049,30015,ReLife,None,ReLIFE,TV,MANGA,"Comedy, Drama, Romance, Slice of Life","School, Age Regression, Male Protagonist, Seinen, Age Gap, Hikikomori"
21050,30014,Momokuri,Momokuri,ももくり,ONA,MANGA,"Comedy, Romance, Slice of Life","Female Protagonist, School, Love Triangle"
21051,30016,Nanbaka,NANBAKA,ナンバカ,TV,MANGA,"Action, Comedy, Drama","Episodic, Slapstick, Primarily Male Cast, Poker"
21052,30013,Super Short Comics,None,スーパーショートコミックス,ONA,MANGA,Comedy,
21053,30056,Amagi Brilliant Park: Wakuwaku Mini Theater Rakugaki Backstage,None,甘城ブリリアントパーク「わくわくミニシアター らくがきバックステージ」,SPECIAL,None,Comedy,"Magic, School"
21054,28981,Ameiro Cocoa,Rainy Cocoa,雨色ココア,TV_SHORT,MANGA,"Comedy, Slice of Life","Work, Bar"
21055,30091,Chaos Dragon: Sekiryuu Sen'eki,Chaos Dragon,ケイオスドラゴン 赤竜戦役,TV,VIDEO_GAME,"Action, Fantasy, Supernatural",Magic
21056,29325,Koukaku Kidoutai ARISE: ALTERNATIVE ARCHITECTURE,Ghost in the Shell Arise: Alternative Architecture,攻殻機動隊ARISE ALTERNATIVE ARCHITECTURE,TV,OTHER,"Action, Mecha, Psychological, Sci-Fi","Cyberpunk, Female Protagonist, Police, Primarily Adult Cast, Artificial Intelligence"
21057,27411,Koukaku Kidoutai: Shin Gekijouban,Ghost in the Shell: The New Movie,攻殻機動隊 新劇場版,MOVIE,None,"Action, Mecha, Psychological, Sci-Fi","Police, Cyberpunk, Female Protagonist, Primarily Adult Cast, Artificial Intelligence"
21058,30123,Akagami no Shirayuki-hime,Snow White with the Red Hair,赤髪の白雪姫,TV,MANGA,"Drama, Fantasy, Romance","Shoujo, Female Protagonist, Work, Swordplay, Politics"
21059,30127,Danchigai,Danchigai,だんちがい,TV_SHORT,MANGA,"Comedy, Slice of Life","School, Family Life"
21060,20959,Kansen: Ball Buster - The Animation,None,姦染 Ball Buster The Animation,OVA,VISUAL_NOVEL,Hentai,
21061,23439,Toki wa Meguru: Tokyo Station,Passage of Time: Tokyo Station,時季（とき）は巡る～TOKYO STATION～,ONA,ORIGINAL,Slice of Life,"Trains, Female Protagonist, Primarily Adult Cast"
21062,21521,Futabu!,None,ふた部！,OVA,MANGA,Hentai,"Yuri, Futanari, Female Protagonist"
21063,21349,Kichiku: Haha Shimai Choukyou Nikki,None,鬼畜 〜母姉妹調教日記〜,OVA,ORIGINAL,Hentai,"Incest, Large Breasts, Nakadashi, Blackmail, Human Pet, Harem, Masturbation, Netori, MILF, Fellatio, Facial, Anal Sex, Rape, Public Sex, Tekoki, Cunnilingus, Yuri, Sex Toys, Ahegao, Ashikoki, Defloration, Bondage"
21064,28285,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,None,トリニティセブン 七つの大罪と七魔道士,OVA,MANGA,"Action, Comedy, Ecchi, Romance","Harem, Magic"
21065,30144,Nyuru Nyuru!! Kakusen-kun 2,None,にゅるにゅる!!KAKUSENくん2期,TV_SHORT,ORIGINAL,Comedy,
21066,30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Beautiful Bones -Sakurako's Investigation-,櫻子さんの足下には死体が埋まっている,TV,LIGHT_NOVEL,Mystery,Tragedy
21067,22429,Itadaki! Seieki♥,Gimme That Semen!♥,いただきっ! セーエキ♥,OVA,MANGA,"Hentai, Romance","Demons, Fellatio, Nakadashi, Facial, Tekoki, Netorare, Anal Sex, Paizuri"
21068,30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,Durarara!! X2: Watashi no Kokoro wa Nabe Moyou,デュラララ!!×２ 承 私の心は鍋模様,MOVIE,LIGHT_NOVEL,Supernatural,"Ensemble Cast, Food, Shounen"
21069,29513,Aki no Kanade,None,アキの奏で,MOVIE,ORIGINAL,"Music, Slice of Life","Female Protagonist, School Club, Band"
21070,29515,Happy ComeCome,None,ハッピーカムカム,MOVIE,ORIGINAL,"Comedy, Sci-Fi, Slice of Life",
21071,29511,Ongaku Shoujo,None,音楽少女,MOVIE,ORIGINAL,"Music, Slice of Life","Idol, Yuri, Primarily Female Cast"
21072,29517,Kumi to Tulip,None,クミとチューリップ,MOVIE,ORIGINAL,Sci-Fi,Female Protagonist
21073,20995,Himekishi Olivia,None,姫騎士オリヴィア,OVA,VISUAL_NOVEL,Hentai,Bondage
21074,20801,Koakuma Kanojo The Animation,None,小悪魔カノジョ THE ANIMATION,OVA,MANGA,"Hentai, Romance",School
21075,30137,Big Order OVA,None,ビッグオーダー OAD,OVA,MANGA,Action,"Shounen, Super Power"
21076,28779,Futabu!!,None,ふた部！！,OVA,None,Hentai,"Futanari, School, Yuri"
21077,30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,None,甘城ブリリアントパーク 「のんびりしている暇がない!」,SPECIAL,LIGHT_NOVEL,,"Ensemble Cast, Male Protagonist"
21078,30205,Aoharu x Kikanjuu,Aoharu x Machinegun,青春×機関銃,TV,MANGA,"Action, Comedy, Slice of Life, Sports","Guns, Airsoft, Gender Bending, Crossdressing, Primarily Male Cast, Shounen"
21079,28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,None,高宮なすのです！〜てーきゅうスピンオフ〜,TV_SHORT,MANGA,Comedy,Surreal Comedy
21081,21001,Dekakute Ecchi na Ore no Ane,None,デカくてエッチな俺の姉,OVA,VISUAL_NOVEL,"Hentai, Romance","Harem, Incest, Nakadashi, Large Breasts, Defloration"
21082,24273,Iinari! Saimin Kanojo,None,いいなり! 催眠彼女,OVA,VIDEO_GAME,Hentai,"Rape, Incest, Flat Chest"
21083,21059,Oppai Infinity∞! The Animation,None,おっぱインフィニティ∞! THE ANIMATION,OVA,MANGA,Hentai,"Rape, Large Breasts, Nakadashi, School, Irrumatio, Facial, Fellatio, Tekoki, Ahegao, Masturbation"
21084,21393,Shiiba-san no Ura no Kao. with Imouto Lip,None,椎葉さんのウラの顔。with イモートリップ,OVA,MANGA,Hentai,"Nakadashi, School, Fellatio, Facial, Incest, Tekoki, Defloration, Ahegao, Masturbation"
21085,30230,Diamond no Ace: Second Season,Ace of the Diamond: Second Season,ダイヤのA～Second Season～,TV,MANGA,"Comedy, Sports","Baseball, School, Shounen"
21086,30251,Venus Project - Climax -,None,VENUS PROJECT －CLIMAX－,TV,VIDEO_GAME,Music,
21087,30276,One Punch Man,One Punch Man,ワンパンマン,TV,MANGA,"Action, Comedy, Sci-Fi, Supernatural","Super Power, Superhero, Parody, Male Protagonist, Seinen, Surreal Comedy, Aliens, Gods, Work, Primarily Adult Cast, Primarily Male Cast"
21088,30279,Yuru Yuri San☆Hai!,YuruYuri Season 3,ゆるゆり さん☆はい！,TV,MANGA,"Comedy, Slice of Life","School, Cute Girls Doing Cute Things, Slapstick, School Club, Primarily Female Cast, Yuri"
21089,21597,Yabai! Fukushuu Yami Site,None,ヤバい！-復讐・闇サイト-,OVA,VISUAL_NOVEL,Hentai,"Rape, Bondage, Revenge, Ahegao"
21090,20589,Bikyaku Seido Kaichou Ai,None,美脚性奴会長 亜衣,OVA,VISUAL_NOVEL,Hentai,"Blackmail, Ashikoki"
21091,26213,Free!: Eternal Summer - Kindan no All Hard!,None,Free!-Eternal Summer- 禁断のオールハード！,SPECIAL,None,"Comedy, Slice of Life, Sports",School
21092,30296,Rakudai Kishi no Eiyuutan,Chivalry of a Failed Knight,落第騎士の英雄譚（キャバルリィ）,TV,LIGHT_NOVEL,"Action, Fantasy, Romance, Ecchi","School, Magic, Swordplay, Harem"
21093,30307,Monster Musume no Iru Nichijou,Monster Musume Everyday Life With Monster Girls,モンスター娘のいる日常,TV,MANGA,"Comedy, Ecchi, Fantasy, Romance","Monster Girl, Harem, Primarily Female Cast, Nudity, Seinen, Cute Girls Doing Cute Things"
21094,30344,The Idolm@ster: Cinderella Girls 2nd Season,None,アイドルマスターシンデレラガールズ 2nd SEASON,TV,VIDEO_GAME,"Comedy, Music, Slice of Life","Idol, Primarily Female Cast, Cute Girls Doing Cute Things"
21095,30313,Kaiketsu Zorori: Uchuu no Yuusha-tachi,None,かいけつゾロリ　うちゅうの勇者たち,MOVIE,ORIGINAL,"Adventure, Comedy",
21096,30346,Doukyuusei,None,同級生,MOVIE,MANGA,"Drama, Romance, Slice of Life","Boys' Love, Coming of Age, Male Protagonist, School, LGBTQ Issues, Age Gap"
21097,29863,Anata wo Zutto Aishiteru,None,あなたをずっとあいしてる,MOVIE,OTHER,Adventure,"Kids, Animals"
21098,30321,Strike The Blood: Valkyria No Oukoku-hen,None,ストライク・ザ・ブラッド ヴァルキュリアの王国編,OVA,LIGHT_NOVEL,"Action, Ecchi, Fantasy","Super Power, Vampire, Harem, School"
21100,21829,Fella Pure: Mitarashi-san Chi no Jijou - The Animation,None,フェラピュア ~御手洗さん家の事情~ THE ANIMATION,OVA,None,"Hentai, Romance","Fellatio, Large Breasts, Incest, Nakadashi, Urination"
21101,22901,Love es M The Animation,None,ラブesエム THE ANIMATION,OVA,None,Hentai,Bondage
21102,22119,PeroPero☆Teacher,None,ぺろぺろ☆てぃーちゃー,OVA,None,Hentai,
21103,30300,High School DxD New OVA Oppai, Tsutsumimasu!,None,ハイスクールD×D NEW OVA おっぱい、包みます！,OVA,LIGHT_NOVEL,"Comedy, Ecchi, Fantasy"
21104,30347,Nanatsu no Taizai OVA,The Seven Deadly Sins OVA,七つの大罪 OAD,OVA,MANGA,"Action, Adventure, Fantasy","Shounen, Magic, Super Power, Male Protagonist"
21105,28517,Ikenai Koto The Animation,None,イケナイコト THE ANIMATION,OVA,None,Hentai,
21106,28519,Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,None,のせわすれ ～女教師中善寺綾乃の淫鬱なこれから～,OVA,MANGA,Hentai,"Yuri, Age Gap, Teacher"
21107,30419,Wake Up, Girls! Beyond the Bottom,None,Wake Up, Girls！ Beyond the Bottom,MOVIE,ORIGINAL
21108,30355,Wakaba＊Girl,None,わかば＊ガール,TV_SHORT,MANGA,"Comedy, Slice of Life","Cute Girls Doing Cute Things, School"
21109,24357,Mokkai Shiyo?,None,もっかいしよ?,OVA,MANGA,"Hentai, Romance",
21110,30363,Shinmai Maou no Testament BURST,The Testament of Sister New Devil BURST,新妹魔王の契約者BURST,TV,LIGHT_NOVEL,"Action, Ecchi, Fantasy, Romance","Shounen, Harem"
21111,27603,Jutaijima,None,受胎島,OVA,VISUAL_NOVEL,Hentai,"Nakadashi, Harem, MILF, Large Breasts, Fellatio, Defloration, Anal Sex, Paizuri, Masturbation, Irrumatio, Sex Toys, Teacher, Facial, Pregnant, Ahegao"
21112,30383,Classroom☆Crisis,None,クラスルーム☆クライシス,TV,ORIGINAL,"Comedy, Romance, Sci-Fi",School
21113,30384,Miss Monochrome - The Animation 2,None,ミス・モノクローム -The Animation- 2,TV_SHORT,OTHER,"Comedy, Music, Slice of Life","Surreal Comedy, Robots, Idol, Female Protagonist, Parody, Work"
21114,30413,Yowamushi Pedal Movie,Yowamushi Pedal: The Movie,劇場版 弱虫ペダル,MOVIE,ORIGINAL,"Comedy, Sports, Drama","Cycling, Shounen"
21115,30382,Aquarion Logos,None,アクエリオンロゴス,TV,ORIGINAL,"Action, Fantasy, Mecha",Calligraphy
21116,30385,Valkyrie Drive: Mermaid,None,ヴァルキリードライヴ マーメイド,TV,ORIGINAL,"Action, Ecchi, Fantasy","Female Protagonist, Super Power, Swordplay, Nudity, Primarily Female Cast, Yuri, Crossdressing"
21117,25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,None,肉牝R30 ~肉欲に堕ちた牝たち~ THE ANIMATION,OVA,VIDEO_GAME,Hentai,
21118,30375,Star Mu,STARMYU,スタミュ,TV,ORIGINAL,"Music, Slice of Life, Comedy","Idol, School, Musical"
21119,30381,Sousei no Aquarion Evol,None,創勢のアクエリオンEVOL,SPECIAL,ORIGINAL,"Action, Fantasy, Mecha",Crossover
21120,29755,"Haikyuu!! Movie: ""Owari to Hajimari""","Haikyu!! Movie: ""Owari to Hajimari""",ハイキュー!! “終わりと始まり”,MOVIE,MANGA,"Comedy, Drama, Sports","School, Shounen, Volleyball, Primarily Male Cast"
21121,23083,HappinessCharge Precure! Movie: Ningyou no Kuni no Ballerina,Happiness Charge Pretty Cure!: Ballerina of the Doll Kingdom,映画ハピネスチャージプリキュア！人形の国のバレリーナ,MOVIE,ORIGINAL,Mahou Shoujo,"Kids, Magic, Henshin"
21122,30379,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,The Disappearance of Nagato Yuki-chan: Owarenai Natsuyasumi,長門有希ちゃんの消失「終われない夏休み」,OVA,MANGA,"Comedy, Romance",School
